"hauljoin","region","subregion","vessel","cruise","haul","year","month","station","lon","lat","bdepth","btemp","slope","aspectE","aspectN","curve","bcurrentU","bcurrentV","bcurrentUSD","bcurrentVSD","tmax","phi","BPI","sponge","coral","pen","area","area.1","salshark","j_dogfish","a_dogfish","sleeper","j_big_sk","a_big_sk","j_ber_sk","a_ber_sk","j_long_sk","a_long_sk","j_mud_sk","a_mud_sk","j_ak_sk","a_ak_sk","j_alt_sk","a_alt_sk","j_white_sk","a_white_sk","sanddab","ej_atf","j_atf","a_atf","j_kam","a_kam","j_turbot","a_turbot","halibut","ej_fhs","j_fhs","a_fhs","j_berfl","a_berfl","slender","arctics","j_petrale","a_petrale","ej_english","j_english","a_english","ej_dover","j_dover","a_dover","deepsea","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","lhdab","j_sakahalin","a_sakahalin","ej_starry","j_starry","a_starry","j_sands","a_sands","ej_nrs","j_nrs","a_nrs","j_srs","a_srs","ej_butter","a_butter","ej_akplce","j_akplce","a_akplce","ej_sable","j_sable","a_sable","pgrndr","j_yil","a_yil","j_great","a_great","j_bigmouth","a_bigmouth","a_pacsand","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","j_atka","a_atka","j_eula","a_eula","cap","j_ssth","a_ssth","bfth","j_lsth","a_lsth","j_rebs","a_rebs","j_rough","a_rough","j_bspot","a_bspot","ej_pop","j_pop","a_pop","j_slvrgrey","a_slvrgrey","copper","j_dark","a_dark","j_dusky","a_dusky","j_dblotch","a_dblotch","j_splitnose","a_splitnose","j_gstripe","a_gstripe","j_widow","a_widow","j_ytail","a_ytail","j_rose","a_rose","j_quill","a_quill","j_black","a_black","bgill","tiger","a_boca","j_canary","a_canary","j_north","a_north","j_rdstrp","a_rdstrp","j_yeye","a_yeye","j_rdband","a_rdband","j_strptail","a_strptail","j_hquin","a_hquin","pygmy","j_shchin","a_shchin","j_sraker","a_sraker","ymouth","tanner","snow","gking","rking","bking","octo"
1010808,"EBS","BS",89,200001,209,2000,7,"I-26",-1137172.24093075,1018821.31607444,143,3.3,0.0151320667937398,-0.609787344932556,-0.594844996929169,2.11800597753609e-05,-0.000614897173363715,0.000918103847652674,0.00568363582715392,0.00516294687986374,28.1109867095947,3.71126794815063,-1,0,0,0,0.05258003,0.05258003,0,0,0,0,0,0,9,4,0,0,0,0,2,11,0,0,0,0,0,0,313,96,158,0,0,0,13,0,391,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1010809,"EBS","BS",89,200001,210,2000,7,"H-25",-1114922.24093075,975071.316074441,116,3.2,0.00619055301558546,0.042296040803194,0.866492435336113,2.33246143670485e-05,-0.00432790408376604,-0.000666285297484137,0.00575052492786199,0.00540617934893817,29.0250926017761,4.48963618278503,0,0.368,0,0,0.04830276,0.04830276,0,0,0,0,0,0,3,3,0,0,0,0,7,2,0,0,0,0,0,1,62,18,12,0,0,0,10,11,172,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
1010810,"EBS","BS",89,200001,211,2000,7,"H-26",-1145422.24093075,980571.316074441,121,3.3,0.0101396078243852,-0.945776358246803,0.219495698343962,5.83778310669913e-06,0.000224249070015503,-0.00234917359193787,0.00409073545597494,0.0083361694123596,24.8331785202026,4.10777807235718,0,0.447,0,7.8,0.04882779,0.04882779,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,20,230,55,99,1,0,0,2,15,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
1010811,"EBS","BS",89,200001,212,2000,7,"G-26",-1150972.24093075,945621.316074441,140,3.3,0.134590697288513,-0.963693130016327,-0.246996623277664,4.78804186059278e-06,0.000877302314620465,-0.00186553939711303,0.00664088325574994,0.00524040376767516,23.0925344467163,3.80882296562195,0.920477133989334,1.181,0,0.5,0.049351355,0.049351355,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,142,38,134,0,0,0,0,3,135,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
1010812,"EBS","BS",89,200001,213,2000,7,"G-25",-1117172.24093075,934821.316074441,121,3.6,0.0436180643737316,-0.162384331226349,-0.986565113067627,8.9756349552772e-06,-0.00107837468385696,-0.00105845707003027,0.00207297457382083,0.00232841284014285,26.8361129760742,3.9532163143158,0,0,0,0.088,0.050367878,0.050367878,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,34,114,19,22,0,0,0,2,23,139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0
1010813,"EBS","BS",89,200001,214,2000,7,"F-25",-1121772.24093075,897421.316074441,135,3.8,0.121322962641716,0.198278857208788,-0.917865777015686,2.50934343966946e-05,0.00140680227195844,-0.00105958981439471,0.00429342612624168,0.00362238367088139,21.7137775421143,3.58132567405701,2.14019939899445,0,0,0,0.05014763,0.05014763,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,582,802,33,0,0,0,3,2,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
1010814,"EBS","BS",89,200001,180,2000,7,"M-25",-1077922.24093075,1157071.31607444,106,2.2,0.0260175638832152,-0.340332537889481,-0.930729448795319,-3.98080701415893e-05,-0.000996693910565227,-0.00139298572321422,0.00471937574911863,0.00425164215266705,28.0730986595154,5.64204859733582,0,0,0,0,0.048727791,0.048727791,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,4,4,0,0,0,1,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,75,99,0,0,0,0,0,0,114,0,0,0,0,0,0,18,7,0,0,0,0,35,9,18,365,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,270,0,0,0,0
1010815,"EBS","BS",89,200001,199,2000,7,"K-25",-1089172.24093075,1081821.31607444,118,2.8,0.0397566482424736,-0.997146010398865,0.0640723332762718,-1.29942065996147e-06,-0.00253941444680095,-0.00060382200172171,0.00295038102194667,0.00873531121760607,31.547306060791,4.97385787963867,0,0,0,0,0.051505443,0.051505443,0,0,0,0,0,0,0,2,0,0,0,0,2,9,0,0,0,0,0,0,46,13,6,0,0,0,6,7,108,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,91,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,57,19,6,27,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,166,0,0,0,0
1010816,"EBS","BS",89,200001,137,2000,7,"QP2524",-1037772.24093075,1282421.31607444,60,1.1,0.0829322338104248,-0.916317629814148,-0.288937174528837,-5.70154246815946e-05,-9.41297751978709e-05,0.000369918841170147,0.00542727848514915,0.00759177347645164,29.8733432769775,3.93838562965393,0.258643054962158,0.899,0,0,0.045607464,0.045607464,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,338,404,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,44,301,5,2649,99,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,19,0
1010817,"EBS","BS",89,200001,151,2000,7,"R-31",-1254172.24093075,1410821.31607444,145,0.2,0.129930570721626,0.753847658634186,-0.627941966056824,-0.000145323268952779,-0.00130329700186849,-0.00094776094192639,0.0088310344144702,0.00772705161944032,27.5231418609619,6.58369541168213,-2.11516308784485,0,0,0,0.049118275,0.049118275,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
1010818,"EBS","BS",89,200001,166,2000,7,"P-28",-1162172.24093075,1298821.31607444,116,1.6,0.0662361408273379,-0.935414373874664,-0.221542462706566,-2.22790868065204e-05,-0.000852384488098323,-0.000538364246798058,0.00629212676237027,0.0135531465833386,25.5777734120687,6.73609908421834,0.325172364711761,0,0,0,0.03567018,0.03567018,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,2,1,2,3,0,2,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,0,0,0,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,0,14,7,2,28,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515,0,0,0,0
1010819,"EBS","BS",89,200001,181,2000,7,"L-25",-1085172.24093075,1119321.31607444,111,2.7,0.0232199970632792,-0.950412601232529,0.309308171272278,-4.92710194066603e-06,-0.0010280174901709,-0.00157174136256799,0.00417086761444807,0.00493444595485926,30.471155166626,5.12581706047058,0,3.615,0,0,0.049603281,0.049603281,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,22,16,3,0,0,0,2,0,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,136,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,11,3,54,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,978,0,0,0,0
1010820,"EBS","BS",89,200001,195,2000,7,"I-24",-1068172.24093075,1000321.31607444,110,3.1,0.0483355149626732,-0.869031518697739,-0.477385297417641,2.10027201319463e-05,-0.00122560031013563,0.000104612940049265,0.00439119036309421,0.00523205054923892,29.3935899734497,5.03522324562073,1,0,0,0,0.031760442,0.031760442,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,7,14,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,1435,7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0
1010821,"EBS","BS",89,200001,131,2000,7,"M-24",-1042172.24093075,1146321.31607444,97,1.9,0.0311037353239954,-0.929492071270943,-0.295132486149669,-2.6607011136548e-05,0.000248755386564881,-0.00118235140689649,0.0024091312661767,0.00282932189293206,24.3302478790283,6.14764380455017,0,0.1,0,0,0.048840412,0.048840412,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,3,0,1,2,0,0,3,6,161,50,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,197,102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,18,6,30,149,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
1010822,"EBS","BS",89,200001,132,2000,7,"N-24",-1035672.24093075,1182821.31607444,87,1.5,0.0447583277709782,-0.954301491379738,0.165484273224138,-9.94787365016236e-06,0.000642907776637003,-2.25631474677357e-05,0.00604579760693014,0.00615105021279305,26.4006652832031,5.70388174057007,0.23647940158844,0,0,0,0.048640302,0.048640302,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,250,65,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,55,15,27,65,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
1010823,"EBS","BS",89,200001,133,2000,7,"ON2524",-1051422.24093075,1206571.31607444,93,1.3,0.0339355040341616,-0.971565335988998,-0.0765037639066577,5.29321073372557e-06,0.000812638347269967,-0.000118081079563126,0.00246011192211881,0.00559780991170555,24.6929974555969,6.39435601234436,0,0,0,0,0.046628787,0.046628787,0,0,0,0,0,0,4,4,0,0,0,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,446,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,167,70,0,0,0,0,0,4,14,0,0,0,0,0,0,2,0,0,0,0,0,162,12,254,38,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0
1010824,"EBS","BS",89,200001,134,2000,7,"O-24",-1029172.24093075,1219321.31607444,83,0.6,0.212716281414032,-0.93045899271965,0.193283911794424,8.57997292769141e-06,0.00196898524882272,4.55128599696764e-05,0.00306833704235032,0.00489175773691386,27.9141402244568,5.49001479148865,0.0825862139463425,0,0,0,0.050673554,0.050673554,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,106,14,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,64,4,24,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,1,0
1010825,"EBS","BS",89,200001,135,2000,7,"PO2524",-1041972.24093075,1243621.31607444,79,0,0.0654030591249466,-0.202307057380676,0.816490590572357,-2.84213773454667e-05,0.00126466718502343,-0.00186935905367136,0.00441197939217091,0.00709014050662518,26.1644222259521,5.11473684310913,1.23080326318741,0.136,0,0,0.04479951,0.04479951,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,206,138,0,0,0,0,0,10,77,0,0,0,0,0,0,0,0,0,0,0,0,15,1,403,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230,0,0,1,0
1010826,"EBS","BS",89,200001,136,2000,7,"P-24",-1022672.24093075,1255821.31607444,67,0.3,0.0529130352661014,-0.665802538394928,-0.690570257604122,-2.92064833047334e-05,-0.000297216462058714,-0.00368274201173335,0.00534641358535737,0.00674334168434143,34.6834964752197,3.78057646751404,0,0,0,0,0.033252525,0.033252525,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,1,0,0,0,0,0,0,0,255,129,0,0,0,0,0,16,77,0,0,0,0,0,0,0,1,0,0,0,11,20,1,507,76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,1,0
1010827,"EBS","BS",89,200001,138,2000,7,"Q-25",-1052422.24093075,1300571.31607444,62,0.6,0.0541175971738994,-0.89584968984127,-0.303334187716246,-0.000147985883813817,-0.00048094355588546,0.000393616915971506,0.00800166733097285,0.00481436226982623,27.9863209724426,3.79315978288651,0,0.115,0,0,0.044015505,0.044015505,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,182,285,0,0,0,0,0,3,21,0,0,0,0,0,0,3,0,0,0,0,0,280,14,600,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,14,0
1010828,"EBS","BS",89,200001,139,2000,7,"R-25",-1044422.24093075,1341571.31607444,65,0.8,0.0937531152740121,-0.479521214962006,0.704013712704182,9.2505988504854e-05,0.00197571128956042,0.0012504257610999,0.00692727672867477,0.00615151948295534,33.8984050750732,2.69064539670944,-0.246620930731297,0,0,0,0.043330464,0.043330464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,2,217,159,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0,0,2,106,10,1721,116,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,0,0,4,0
1010829,"EBS","BS",89,200001,140,2000,7,"R-24",-1008172.24093075,1330321.31607444,43,2,0.483847573399544,-0.635423004627228,0.656143710017204,0.00059978780336678,0.00137757183983922,-0.00291150133125484,0.0030151589307934,0.00572131806984544,31.1835956573486,3.08818018436432,-1.05614039301872,1.21,0,0,0.046302957,0.046302957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,0,0,0,0,0,0,0,0,0,1367,1662,0,0,0,0,0,29,371,0,0,0,0,0,0,0,7,0,0,0,0,690,29,44,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0
1010830,"EBS","BS",89,200001,141,2000,7,"S-25",-1034922.24093075,1377071.31607444,74,-1.2,0.0269374893978238,-0.895597249269485,0.30891577154398,2.69501121010762e-05,-0.000424036297772545,-0.00046033689432079,0.00533655262552202,0.00627776514738798,29.3310527801514,5.12872719764709,0,0,0,0,0.05305248,0.05305248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0
1010831,"EBS","BS",89,200001,142,2000,7,"S-26",-1070172.24093075,1387821.31607444,82,-0.4,0.0342165976762772,-0.993186473846436,0.104771271348,2.20335041376529e-05,-4.44289726146962e-05,-0.000455192202934995,0.00352301658131182,0.00549788866192102,29.0231781005859,6.24543809890747,0,0,0,0,0.050317928,0.050317928,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,4,97,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,36,35,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,389,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0
1010832,"EBS","BS",89,200001,143,2000,7,"T-26",-1067922.24093075,1426071.31607444,78,-1.3,0.021348909009248,-0.665034338831902,-0.272882666438818,-2.51684632530669e-05,-8.87523419805802e-05,-0.000107075842606719,0.00355598039459437,0.00287542521255091,26.2393226623535,6.05773210525513,0,0,0,0,0.04911774,0.04911774,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0
1010833,"EBS","BS",89,200001,144,2000,7,"U-26",-1061572.24093075,1463221.31607444,77,-1.6,0.0249974723905325,0.131793740391731,-0.432176339626312,-9.74602968199179e-05,-0.000499170075636357,-0.000293833389878273,0.00121144626755267,0.00113780552055687,23.2612945556641,6.05592985153198,0,0,0,0,0.048038475,0.048038475,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,0,0,0,0
1010834,"EBS","BS",89,200001,145,2000,7,"V-26",-1053672.24093075,1499821.31607444,73,-1.6,0.0101958366576582,-0.638591036200523,0.374878095462918,-2.22234380089503e-05,-0.000875137862749398,-3.27361549352645e-05,0.00651475752238184,0.00721525785047561,20.583110332489,5.97088539600372,0,0,0,0,0.049519746,0.049519746,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0
